Core,ID,area,zone,transect,camera,Year ,index_y,Month,Day,Season,Age Class,Symbol,Brood size,MaleChick,FemaleChick
5860,20200830-WLSTDCT2-IMAG1118,WL,Edge,STD,CT2,2020,2,8,30,Non-Breeding,Single Female,F,0,0,0
5902,20200218-WLSTDCT3-IMAG0131,WL,Edge,STD,CT3,2020,2,2,18,Breeding,Single Female,F,0,0,0
5908,20200904-WLSTDCT3-IMAG0051,WL,Edge,STD,CT3,2020,2,9,4,Non-Breeding,Single Female,F,0,0,0
42,20210107-DPNHSCT5-IMAG0123,DPN,Interior,HS,CT5,2021,3,1,7,Breeding,Single Female,F,0,0,0
161,20210325-DPNHSKCT4-IMAG0340,DPN,Interior,HSK,CT4,2021,3,3,25,Breeding,Single Female,F,0,0,0
164,20210430-DPNHSKCT4-IMAG1296,DPN,Interior,HSK,CT4,2021,3,4,30,Breeding,Single Female,F,0,0,0
166,20210517-DPNHSKCT4-IMAG1583,DPN,Interior,HSK,CT4,2021,3,5,17,Non-Breeding,Single Female,F,0,0,0
186,20210822-DPNHSKCT4-IMAG2438,DPN,Interior,HSK,CT4,2021,3,8,22,Non-Breeding,Single Female,F,0,0,0
278,20210404-DPNHSKCT5-IMAG0410,DPN,Interior,HSK,CT5,2021,3,4,4,Breeding,Single Female,F,0,0,0
279,20210404-DPNHSKCT5-IMAG0410,DPN,Interior,HSK,CT5,2021,3,4,4,Breeding,Single Female,F,0,0,0
280,20210406-DPNHSKCT5-IMAG0413,DPN,Interior,HSK,CT5,2021,3,4,6,Breeding,Single Female,F,0,0,0
281,20210418-DPNHSKCT5-IMAG0715,DPN,Interior,HSK,CT5,2021,3,4,18,Breeding,Single Female,F,0,0,0
284,20210429-DPNHSKCT5-IMAG0970,DPN,Interior,HSK,CT5,2021,3,4,29,Breeding,Single Female,F,0,0,0
285,20210429-DPNHSKCT5-IMAG0971,DPN,Interior,HSK,CT5,2021,3,4,29,Breeding,Single Female,F,0,0,0
286,20210429-DPNHSKCT5-IMAG0972,DPN,Interior,HSK,CT5,2021,3,4,29,Breeding,Single Female,F,0,0,0
301,20210629-DPNHSKCT5-IMAG1358,DPN,Interior,HSK,CT5,2021,3,6,29,Non-Breeding,Single Female,F,0,0,0
305,20210704-DPNHSKCT5-IMAG1384,DPN,Interior,HSK,CT5,2021,3,7,4,Non-Breeding,Single Female,F,0,0,0
306,20210704-DPNHSKCT5-IMAG1393,DPN,Interior,HSK,CT5,2021,3,7,4,Non-Breeding,Single Female,F,0,0,0
309,20210713-DPNHSKCT5-IMAG1538,DPN,Interior,HSK,CT5,2021,3,7,13,Non-Breeding,Single Female,F,0,0,0
417,20210703-DPNMMRCT2-IMAG2600,DPN,Edge,MMR,CT2,2021,3,7,3,Non-Breeding,Single Female,F,0,0,0
424,20210704-DPNMMRCT2-IMAG2852,DPN,Edge,MMR,CT2,2021,3,8,4,Non-Breeding,Single Female,F,0,0,0
429,20210815-DPNMMRCT2-IMAG2947,DPN,Edge,MMR,CT2,2021,3,8,15,Non-Breeding,Single Female,F,0,0,0
438,20210430-DPNMMRCT3-IMAG0036,DPN,Edge,MMR,CT3,2021,3,4,30,Breeding,Single Female,F,0,0,0
441,20210503-DPNMMRCT3-IMAG0044,DPN,Edge,MMR,CT3,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
451,20210514-DPNMMRCT3-IMAG0066,DPN,Edge,MMR,CT3,2021,3,5,14,Non-Breeding,Single Female,F,0,0,0
457,20210515-DPNMMRCT3-IMAG0071,DPN,Edge,MMR,CT3,2021,3,5,15,Non-Breeding,Single Female,F,0,0,0
464,20210516-DPNMMRCT3-IMAG0075,DPN,Edge,MMR,CT3,2021,3,5,16,Non-Breeding,Single Female,F,0,0,0
471,20210521-DPNMMRCT3-IMAG0091,DPN,Edge,MMR,CT3,2021,3,5,21,Non-Breeding,Single Female,F,0,0,0
472,20210521-DPNMMRCT3-IMAG0093,DPN,Edge,MMR,CT3,2021,3,5,21,Non-Breeding,Single Female,F,0,0,0
473,20210522-DPNMMRCT3-IMAG0097,DPN,Edge,MMR,CT3,2021,3,5,22,Non-Breeding,Single Female,F,0,0,0
499,20210806-DPNMMRCT3-IMAG0627,DPN,Edge,MMR,CT3,2021,3,8,6,Non-Breeding,Single Female,F,0,0,0
500,20210814-DPNMMRCT3-IMAG0629,DPN,Edge,MMR,CT3,2021,3,8,14,Non-Breeding,Single Female,F,0,0,0
663,20210418-DPNMMRCT5-IMAG1045,DPN,Interior,MMR,CT5,2021,3,4,18,Breeding,Single Female,F,0,0,0
675,20210306-DPNMMRCT6-IMAG0552,DPN,Interior,MMR,CT6,2021,3,3,6,Breeding,Single Female,F,0,0,0
676,20210306-DPNMMRCT6-IMAG0552,DPN,Interior,MMR,CT6,2021,3,3,6,Breeding,Single Female,F,0,0,0
677,20210306-DPNMMRCT6-IMAG0552,DPN,Interior,MMR,CT6,2021,3,3,6,Breeding,Single Female,F,0,0,0
783,20210312-DPNTPKCT3-IMAG0008,DPN,Edge,TPK,CT3,2021,3,3,12,Breeding,Single Female,F,0,0,0
785,20210312-DPNTPKCT3-IMAG0010,DPN,Edge,TPK,CT3,2021,3,3,12,Breeding,Single Female,F,0,0,0
805,20210406-DPNTPKCT3-IMAG0050,DPN,Edge,TPK,CT3,2021,3,4,6,Breeding,Single Female,F,0,0,0
808,20210407-DPNTPKCT3-IMAG0059,DPN,Edge,TPK,CT3,2021,3,4,7,Breeding,Single Female,F,0,0,0
809,20210407-DPNTPKCT3-IMAG0060,DPN,Edge,TPK,CT3,2021,3,4,7,Breeding,Single Female,F,0,0,0
816,20210409-DPNTPKCT3-IMAG0073,DPN,Edge,TPK,CT3,2021,3,4,9,Breeding,Single Female,F,0,0,0
821,20210411-DPNTPKCT3-IMAG0079,DPN,Edge,TPK,CT3,2021,3,4,11,Breeding,Single Female,F,0,0,0
822,20210411-DPNTPKCT3-IMAG0079,DPN,Edge,TPK,CT3,2021,3,4,11,Breeding,Single Female,F,0,0,0
828,20210414-DPNTPKCT3-IMAG0100,DPN,Edge,TPK,CT3,2021,3,4,14,Breeding,Single Female,F,0,0,0
829,20210414-DPNTPKCT3-IMAG0100,DPN,Edge,TPK,CT3,2021,3,4,14,Breeding,Single Female,F,0,0,0
830,20210414-DPNTPKCT3-IMAG0100,DPN,Edge,TPK,CT3,2021,3,4,14,Breeding,Single Female,F,0,0,0
831,20210414-DPNTPKCT3-IMAG0100,DPN,Edge,TPK,CT3,2021,3,4,14,Breeding,Single Female,F,0,0,0
836,20210418-DPNTPKCT3-IMAG0106,DPN,Edge,TPK,CT3,2021,3,4,18,Breeding,Single Female,F,0,0,0
837,20210419-DPNTPKCT3-IMAG0110,DPN,Edge,TPK,CT3,2021,3,4,19,Breeding,Single Female,F,0,0,0
839,20210427-DPNTPKCT3-IMAG0122,DPN,Edge,TPK,CT3,2021,3,4,27,Breeding,Single Female,F,0,0,0
841,20210526-DPNTPKCT3-IMAG0231,DPN,Edge,TPK,CT3,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
842,20210526-DPNTPKCT3-IMAG0232,DPN,Edge,TPK,CT3,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
844,20210610-DPNTPKCT3-IMAG0283,DPN,Edge,TPK,CT3,2021,3,6,10,Non-Breeding,Single Female,F,0,0,0
851,20210714-DPNTPKCT3-IMAG0331,DPN,Edge,TPK,CT3,2021,3,7,14,Non-Breeding,Single Female,F,0,0,0
894,20210121-DPNTPKCT3-IMAG0309,DPN,Edge,TPK,CT3,2021,3,1,21,Breeding,Single Female,F,0,0,0
895,20210121-DPNTPKCT3-IMAG0309,DPN,Edge,TPK,CT3,2021,3,1,21,Breeding,Single Female,F,0,0,0
896,20210121-DPNTPKCT3-IMAG0310,DPN,Edge,TPK,CT3,2021,3,1,21,Breeding,Single Female,F,0,0,0
897,20210121-DPNTPKCT3-IMAG0311,DPN,Edge,TPK,CT3,2021,3,1,21,Breeding,Single Female,F,0,0,0
898,20210121-DPNTPKCT3-IMAG0311,DPN,Edge,TPK,CT3,2021,3,1,21,Breeding,Single Female,F,0,0,0
899,20210122-DPNTPKCT3-IMAG0394,DPN,Edge,TPK,CT3,2021,3,1,22,Breeding,Single Female,F,0,0,0
901,20210124-DPNTPKCT3-IMAG0400,DPN,Edge,TPK,CT3,2021,3,1,24,Breeding,Single Female,F,0,0,0
902,20210124-DPNTPKCT3-IMAG0400,DPN,Edge,TPK,CT3,2021,3,1,24,Breeding,Single Female,F,0,0,0
912,20210126-DPNTPKCT3-IMAG0416,DPN,Edge,TPK,CT3,2021,3,1,26,Breeding,Single Female,F,0,0,0
913,20210126-DPNTPKCT3-IMAG0416,DPN,Edge,TPK,CT3,2021,3,1,26,Breeding,Single Female,F,0,0,0
993,20210208-DPNTPKCT3-IMAG0533,DPN,Edge,TPK,CT3,2021,3,2,8,Breeding,Single Female,F,0,0,0
995,20210208-DPNTPKCT3-IMAG0538,DPN,Edge,TPK,CT3,2021,3,2,8,Breeding,Single Female,F,0,0,0
997,20210208-DPNTPKCT3-IMAG0543,DPN,Edge,TPK,CT3,2021,3,2,8,Breeding,Single Female,F,0,0,0
1001,20210210-DPNTPKCT3-IMAG0552,DPN,Edge,TPK,CT3,2021,3,2,10,Breeding,Single Female,F,0,0,0
1003,20210210-DPNTPKCT3-IMAG0555,DPN,Edge,TPK,CT3,2021,3,2,10,Breeding,Single Female,F,0,0,0
1005,20210210-DPNTPKCT3-IMAG0556,DPN,Edge,TPK,CT3,2021,3,2,10,Breeding,Single Female,F,0,0,0
1037,20210213-DPNTPKCT3-IMAG0599,DPN,Edge,TPK,CT3,2021,3,2,13,Breeding,Single Female,F,0,0,0
1044,20210216-DPNTPKCT3-IMAG0624,DPN,Edge,TPK,CT3,2021,3,2,16,Breeding,Single Female,F,0,0,0
1081,20210306-DPNTPKCT3-IMAG0691,DPN,Edge,TPK,CT3,2021,3,3,6,Breeding,Single Female,F,0,0,0
1221,20210526-DPNTPKCT4-IMAG0047,DPN,Interior,TPK,CT4,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
1222,20210531-DPNTPKCT4-IMAG0048,DPN,Interior,TPK,CT4,2021,3,5,31,Non-Breeding,Single Female,F,0,0,0
1224,20210113-DPNTPKCT4-IMAG0082,DPN,Interior,TPK,CT4,2021,3,1,13,Breeding,Single Female,F,0,0,0
1225,20210113-DPNTPKCT4-IMAG0082,DPN,Interior,TPK,CT4,2021,3,1,13,Breeding,Single Female,F,0,0,0
1226,20210113-DPNTPKCT4-IMAG0082,DPN,Interior,TPK,CT4,2021,3,1,13,Breeding,Single Female,F,0,0,0
1227,20210113-DPNTPKCT4-IMAG0082,DPN,Interior,TPK,CT4,2021,3,1,13,Breeding,Single Female,F,0,0,0
1228,20210213-DPNTPKCT4-IMAG0334,DPN,Interior,TPK,CT4,2021,3,2,13,Breeding,Single Female,F,0,0,0
1265,20210907-TPLTPL01CT1-IMAG0058,TPL,Edge,TPL01,CT1,2021,3,9,7,Non-Breeding,Single Female,F,0,0,0
1267,20211003-TPLTPL01CT1-IMAG0101,TPL,Edge,TPL01,CT1,2021,3,10,3,Non-Breeding,Single Female,F,0,0,0
1355,20210214-TPLTPL01CT1-IMAG0289,TPL,Edge,TPL01,CT1,2021,3,2,14,Breeding,Single Female,F,0,0,0
1356,20210227-TPLTPL01CT1-IMAG0026,TPL,Edge,TPL01,CT1,2021,3,2,27,Breeding,Single Female,F,0,0,0
1358,20210322-TPLTPL01CT1-IMAG0366,TPL,Edge,TPL01,CT1,2021,3,3,22,Breeding,Single Female,F,0,0,0
1384,20210810-TPLTPL01CT3-IMAG0024,TPL,Edge,TPL01,CT3,2021,3,8,10,Non-Breeding,Single Female,F,0,0,0
1385,20210830-TPLTPL01CT3-IMAG0026,TPL,Edge,TPL01,CT3,2021,3,8,30,Non-Breeding,Single Female,F,0,0,0
1394,20211012-TPLTPL01CT3-IMAG0044,TPL,Edge,TPL01,CT3,2021,3,10,12,Non-Breeding,Single Female,F,0,0,0
1456,20210504-TPLTPL01CT3-IMAG0086,TPL,Edge,TPL01,CT3,2021,3,5,4,Non-Breeding,Single Female,F,0,0,0
1457,20210506-TPLTPL01CT3-IMAG0087,TPL,Edge,TPL01,CT3,2021,3,5,6,Non-Breeding,Single Female,F,0,0,0
1461,20210511-TPLTPL01CT3-IMAG0098,TPL,Edge,TPL01,CT3,2021,3,5,11,Non-Breeding,Single Female,F,0,0,0
1471,20210513-TPLTPL01CT3-IMAG0105,TPL,Edge,TPL01,CT3,2021,3,5,13,Non-Breeding,Single Female,F,0,0,0
1478,20210515-TPLTPL01CT3-IMAG0110,TPL,Edge,TPL01,CT3,2021,3,5,15,Non-Breeding,Single Female,F,0,0,0
1479,20210515-TPLTPL01CT3-IMAG0111,TPL,Edge,TPL01,CT3,2021,3,5,15,Non-Breeding,Single Female,F,0,0,0
1480,20210516-TPLTPL01CT3-IMAG0113,TPL,Edge,TPL01,CT3,2021,3,5,16,Non-Breeding,Single Female,F,0,0,0
1481,20210516-TPLTPL01CT3-IMAG0114,TPL,Edge,TPL01,CT3,2021,3,5,16,Non-Breeding,Single Female,F,0,0,0
1482,20210516-TPLTPL01CT3-IMAG0119,TPL,Edge,TPL01,CT3,2021,3,5,16,Non-Breeding,Single Female,F,0,0,0
1483,20210517-TPLTPL01CT3-IMAG0121,TPL,Edge,TPL01,CT3,2021,3,5,17,Non-Breeding,Single Female,F,0,0,0
1487,20210517-TPLTPL01CT3-IMAG0124,TPL,Edge,TPL01,CT3,2021,3,5,17,Non-Breeding,Single Female,F,0,0,0
1488,20210518-TPLTPL01CT3-IMAG0125,TPL,Edge,TPL01,CT3,2021,3,5,18,Non-Breeding,Single Female,F,0,0,0
1489,20210518-TPLTPL01CT3-IMAG0126,TPL,Edge,TPL01,CT3,2021,3,5,18,Non-Breeding,Single Female,F,0,0,0
1490,20210519-TPLTPL01CT3-IMAG0127,TPL,Edge,TPL01,CT3,2021,3,5,19,Non-Breeding,Single Female,F,0,0,0
1491,20210519-TPLTPL01CT3-IMAG0128,TPL,Edge,TPL01,CT3,2021,3,5,19,Non-Breeding,Single Female,F,0,0,0
1492,20210520-TPLTPL01CT3-IMAG0131,TPL,Edge,TPL01,CT3,2021,3,5,20,Non-Breeding,Single Female,F,0,0,0
1494,20210523-TPLTPL01CT3-IMAG0138,TPL,Edge,TPL01,CT3,2021,3,5,23,Non-Breeding,Single Female,F,0,0,0
1495,20210524-TPLTPL01CT3-IMAG0139,TPL,Edge,TPL01,CT3,2021,3,5,24,Non-Breeding,Single Female,F,0,0,0
1496,20210525-TPLTPL01CT3-IMAG0141,TPL,Edge,TPL01,CT3,2021,3,5,25,Non-Breeding,Single Female,F,0,0,0
1499,20210526-TPLTPL01CT3-IMAG0143,TPL,Edge,TPL01,CT3,2021,3,5,26,Non-Breeding,Single Female,F,0,0,0
1513,20210607-TPLTPL01CT3-IMAG0175,TPL,Edge,TPL01,CT3,2021,3,6,7,Non-Breeding,Single Female,F,0,0,0
1514,20210608-TPLTPL01CT3-IMAG0179,TPL,Edge,TPL01,CT3,2021,3,6,8,Non-Breeding,Single Female,F,0,0,0
1518,20210616-TPLTPL01CT3-IMAG0199,TPL,Edge,TPL01,CT3,2021,3,6,16,Non-Breeding,Single Female,F,0,0,0
1551,20210805-TPLTPL02CT2-IMAG0029,TPL,Edge,TPL02,CT2,2021,3,8,5,Non-Breeding,Single Female,F,0,0,0
1553,20210822-TPLTPL02CT2-IMAG0041,TPL,Edge,TPL02,CT2,2021,3,8,22,Non-Breeding,Single Female,F,0,0,0
1555,20210903-TPLTPL02CT2-IMAG0058,TPL,Edge,TPL02,CT2,2021,3,9,3,Non-Breeding,Single Female,F,0,0,0
1556,20210918-TPLTPL02CT2-IMAG0072,TPL,Edge,TPL02,CT2,2021,3,9,18,Non-Breeding,Single Female,F,0,0,0
1576,20210302-TPLTPL02CT2-IMAG0040,TPL,Edge,TPL02,CT2,2021,3,3,2,Breeding,Single Female,F,0,0,0
1577,20210302-TPLTPL02CT2-IMAG0040,TPL,Edge,TPL02,CT2,2021,3,3,2,Breeding,Single Female,F,0,0,0
1586,20210426-TPLTPL02CT2-IMAG0063,TPL,Edge,TPL02,CT2,2021,3,4,26,Breeding,Single Female,F,0,0,0
1600,20210725-TPLTPL02CT2-IMAG0094,TPL,Edge,TPL02,CT2,2021,3,7,25,Non-Breeding,Single Female,F,0,0,0
1670,20210425-TPLTPL02CT3-IMAG2032,TPL,Edge,TPL02,CT3,2021,3,4,25,Breeding,Single Female,F,0,0,0
1688,20210901-WLHKRCT1-IMAG4320,WL,Edge,HKR,CT1,2021,3,9,1,Non-Breeding,Single Female,F,0,0,0
1689,20210901-WLHKRCT1-IMAG4320,WL,Edge,HKR,CT1,2021,3,9,1,Non-Breeding,Single Female,F,0,0,0
1715,20211105-WLHKRCT2-IMAG1246,WL,Edge,HKR,CT2,2021,3,11,5,Breeding,Single Female,F,0,0,0
1716,20211106-WLHKRCT2-IMAG1281,WL,Edge,HKR,CT2,2021,3,11,6,Breeding,Single Female,F,0,0,0
1721,20211107-WLHKRCT2-IMAG1287,WL,Edge,HKR,CT2,2021,3,11,7,Breeding,Single Female,F,0,0,0
1739,20210113-WLHKRCT2-IMAG0254,WL,Edge,HKR,CT2,2021,3,1,13,Breeding,Single Female,F,0,0,0
1740,20210113-WLHKRCT2-IMAG0256,WL,Edge,HKR,CT2,2021,3,1,13,Breeding,Single Female,F,0,0,0
1742,20210115-WLHKRCT2-IMAG0259,WL,Edge,HKR,CT2,2021,3,1,15,Breeding,Single Female,F,0,0,0
1744,20210202-WLHKRCT2-IMAG0329,WL,Edge,HKR,CT2,2021,3,2,2,Breeding,Single Female,F,0,0,0
1840,20210306-WLHKRCT2-IMAG0249,WL,Edge,HKR,CT2,2021,3,3,6,Breeding,Single Female,F,0,0,0
1844,20210309-WLHKRCT2-IMAG0281,WL,Edge,HKR,CT2,2021,3,3,9,Breeding,Single Female,F,0,0,0
1846,20210314-WLHKRCT2-IMAG0313,WL,Edge,HKR,CT2,2021,3,3,14,Breeding,Single Female,F,0,0,0
1866,20210809-WLHKRCT3-IMAG0076.AVI,WL,Edge,HKR,CT3,2021,3,8,9,Non-Breeding,Single Female,F,0,0,0
1869,20210816-WLHKRCT3-IMAG0088.AVI,WL,Edge,HKR,CT3,2021,3,8,16,Non-Breeding,Single Female,F,0,0,0
1889,20210823-WLHKRCT3-IMAG0343.AVI,WL,Edge,HKR,CT3,2021,3,8,23,Non-Breeding,Single Female,F,0,0,0
1942,20210601-WLHKRCT3-IMAG0176,WL,Edge,HKR,CT3,2021,3,6,1,Non-Breeding,Single Female,F,0,0,0
1979,20210201-WLHKRCT4-IMAG0249,WL,Interior,HKR,CT4,2021,3,2,1,Breeding,Single Female,F,0,0,0
1981,20210203-WLHKRCT4-IMAG0279,WL,Interior,HKR,CT4,2021,3,2,3,Breeding,Single Female,F,0,0,0
2050,20210316-WLHKRCT4-IMAG0195,WL,Interior,HKR,CT4,2021,3,3,16,Breeding,Single Female,F,0,0,0
2064,20210305-WLHLRCT2-IMAG0039,WL,Edge,HLR,CT2,2021,3,3,5,Breeding,Single Female,F,0,0,0
2067,20210316-WLHLRCT2-IMAG0065,WL,Edge,HLR,CT2,2021,3,3,16,Breeding,Single Female,F,0,0,0
2068,20210322-WLHLRCT2-IMAG0068,WL,Edge,HLR,CT2,2021,3,3,22,Breeding,Single Female,F,0,0,0
2069,20210322-WLHLRCT2-IMAG0070,WL,Edge,HLR,CT2,2021,3,3,22,Breeding,Single Female,F,0,0,0
2075,20210408-WLHLRCT2-IMAG0253,WL,Edge,HLR,CT2,2021,3,4,8,Breeding,Single Female,F,0,0,0
2078,20210408-WLHLRCT2-IMAG0259,WL,Edge,HLR,CT2,2021,3,4,8,Breeding,Single Female,F,0,0,0
2079,20210408-WLHLRCT2-IMAG0261,WL,Edge,HLR,CT2,2021,3,4,8,Breeding,Single Female,F,0,0,0
2080,20210409-WLHLRCT2-IMAG0267,WL,Edge,HLR,CT2,2021,3,4,9,Breeding,Single Female,F,0,0,0
2091,20210804-WLHLRCT2-IMAG0049,WL,Edge,HLR,CT2,2021,3,8,4,Non-Breeding,Single Female,F,0,0,0
2104,20210811-WLHLRCT2-IMAG0069,WL,Edge,HLR,CT2,2021,3,8,11,Non-Breeding,Single Female,F,0,0,0
2123,20210104-WLHLRCT2-IMAG0220,WL,Edge,HLR,CT2,2021,3,1,4,Breeding,Single Female,F,0,0,0
2196,20210328-WLHLRCT3-IMAG0033,WL,Edge,HLR,CT3,2021,3,3,28,Breeding,Single Female,F,0,0,0
2214,20210721-WLHLRCT3-IMAG0121,WL,Edge,HLR,CT3,2021,3,7,21,Non-Breeding,Single Female,F,0,0,0
2221,20210119-WLHLRCT3-IMAG1567,WL,Edge,HLR,CT3,2021,3,1,19,Breeding,Single Female,F,0,0,0
2225,20210125-WLHLRCT3-IMAG1904,WL,Edge,HLR,CT3,2021,3,1,25,Breeding,Single Female,F,0,0,0
2226,20210126-WLHLRCT3-IMAG1908,WL,Edge,HLR,CT3,2021,3,1,26,Breeding,Single Female,F,0,0,0
2229,20210131-WLHLRCT3-IMAG1920,WL,Edge,HLR,CT3,2021,3,1,31,Breeding,Single Female,F,0,0,0
2232,20210131-WLHLRCT3-IMAG1928,WL,Edge,HLR,CT3,2021,3,1,31,Breeding,Single Female,F,0,0,0
2328,20210320-WLHMMCT1-IMAG0103,WL,Edge,HMM,CT1,2021,3,3,20,Breeding,Single Female,F,0,0,0
2338,20210403-WLHMMCT1-IMAG0193,WL,Edge,HMM,CT1,2021,3,4,3,Breeding,Single Female,F,0,0,0
2343,20210424-WLHMMCT1-IMAG0327,WL,Edge,HMM,CT1,2021,3,4,24,Breeding,Single Female,F,0,0,0
2344,20210424-WLHMMCT1-IMAG0329,WL,Edge,HMM,CT1,2021,3,4,24,Breeding,Single Female,F,0,0,0
2347,20210429-WLHMMCT1-IMAG0351,WL,Edge,HMM,CT1,2021,3,4,29,Breeding,Single Female,F,0,0,0
2358,20210530-WLHMMCT1-IMAG0893,WL,Edge,HMM,CT1,2021,3,5,30,Non-Breeding,Single Female,F,0,0,0
2455,20210426-WLHMMCT2-IMAG0088,WL,Edge,HMM,CT2,2021,3,4,26,Breeding,Single Female,F,0,0,0
2459,20210108-WLHMMCT2-IMAG0108,WL,Edge,HMM,CT2,2021,3,1,8,Breeding,Single Female,F,0,0,0
2531,20210308-WLHTHCT1-IMAG0234,WL,Edge,HTH,CT1,2021,3,3,8,Breeding,Single Female,F,0,0,0
2561,20210119-WLHTHCT1-IMAG1034,WL,Edge,HTH,CT1,2021,3,1,19,Breeding,Single Female,F,0,0,0
2577,20210213-WLHTHCT1-IMAG1197,WL,Edge,HTH,CT1,2021,3,2,13,Breeding,Single Female,F,0,0,0
2578,20210213-WLHTHCT1-IMAG1197,WL,Edge,HTH,CT1,2021,3,2,13,Breeding,Single Female,F,0,0,0
2737,20210309-WLHTHCT2-IMAG0019,WL,Edge,HTH,CT2,2021,3,3,9,Breeding,Single Female,F,0,0,0
2738,20210327-WLHTHCT2-IMAG0021,WL,Edge,HTH,CT2,2021,3,3,27,Breeding,Single Female,F,0,0,0
2739,20210331-WLHTHCT2-IMAG0022,WL,Edge,HTH,CT2,2021,3,3,31,Breeding,Single Female,F,0,0,0
2740,20210429-WLHTHCT2-IMAG0040,WL,Edge,HTH,CT2,2021,3,4,29,Breeding,Single Female,F,0,0,0
2741,20210502-WLHTHCT2-IMAG0044,WL,Edge,HTH,CT2,2021,3,5,2,Non-Breeding,Single Female,F,0,0,0
2742,20210502-WLHTHCT2-IMAG0045,WL,Edge,HTH,CT2,2021,3,5,2,Non-Breeding,Single Female,F,0,0,0
2745,20210531-WLHTHCT2-IMAG0060,WL,Edge,HTH,CT2,2021,3,5,31,Non-Breeding,Single Female,F,0,0,0
2747,20210706-WLHTHCT2-IMAG0075,WL,Edge,HTH,CT2,2021,3,7,6,Non-Breeding,Single Female,F,0,0,0
2748,20210711-WLHTHCT2-IMAG0076,WL,Edge,HTH,CT2,2021,3,7,11,Non-Breeding,Single Female,F,0,0,0
2749,20210715-WLHTHCT2-IMAG0078,WL,Edge,HTH,CT2,2021,3,7,15,Non-Breeding,Single Female,F,0,0,0
2750,20210721-WLHTHCT2-IMAG0015,WL,Edge,HTH,CT2,2021,3,7,21,Non-Breeding,Single Female,F,0,0,0
2764,20210817-WLHTHCT2-IMAG0037,WL,Edge,HTH,CT2,2021,3,8,17,Non-Breeding,Single Female,F,0,0,0
2772,20210823-WLHTHCT2-IMAG0042,WL,Edge,HTH,CT2,2021,3,8,23,Non-Breeding,Single Female,F,0,0,0
2779,20210922-WLHTHCT2-IMAG0066,WL,Edge,HTH,CT2,2021,3,9,22,Non-Breeding,Single Female,F,0,0,0
2793,20210206-WLHTHCT2-IMAG0116,WL,Edge,HTH,CT2,2021,3,2,6,Breeding,Single Female,F,0,0,0
2795,20210211-WLHTHCT2-IMAG0120,WL,Edge,HTH,CT2,2021,3,2,11,Breeding,Single Female,F,0,0,0
2796,20210211-WLHTHCT2-IMAG0120,WL,Edge,HTH,CT2,2021,3,2,11,Breeding,Single Female,F,0,0,0
2798,20210214-WLHTHCT2-IMAG0123,WL,Edge,HTH,CT2,2021,3,2,14,Breeding,Single Female,F,0,0,0
2799,20210220-WLHTHCT2-IMAG0130,WL,Edge,HTH,CT2,2021,3,2,20,Breeding,Single Female,F,0,0,0
2800,20210220-WLHTHCT2-IMAG0130,WL,Edge,HTH,CT2,2021,3,2,20,Breeding,Single Female,F,0,0,0
2801,20210220-WLHTHCT2-IMAG0131,WL,Edge,HTH,CT2,2021,3,2,20,Breeding,Single Female,F,0,0,0
2802,20210221-WLHTHCT2-IMAG0133,WL,Edge,HTH,CT2,2021,3,2,21,Breeding,Single Female,F,0,0,0
2803,20210221-WLHTHCT2-IMAG0133,WL,Edge,HTH,CT2,2021,3,2,21,Breeding,Single Female,F,0,0,0
2829,20210322-WLHTHCT3-IMAG0172,WL,Edge,HTH,CT3,2021,3,3,22,Breeding,Single Female,F,0,0,0
2832,20210324-WLHTHCT3-IMAG0179,WL,Edge,HTH,CT3,2021,3,3,24,Breeding,Single Female,F,0,0,0
2840,20210429-WLHTHCT3-IMAG0231,WL,Edge,HTH,CT3,2021,3,4,29,Breeding,Single Female,F,0,0,0
2841,20210503-WLHTHCT3-IMAG0233,WL,Edge,HTH,CT3,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
2842,20210503-WLHTHCT3-IMAG0233,WL,Edge,HTH,CT3,2021,3,5,3,Non-Breeding,Single Female,F,0,0,0
2852,20210823-WLHTHCT3-IMAG0022,WL,Edge,HTH,CT3,2021,3,8,23,Non-Breeding,Single Female,F,0,0,0
3007,20210616-WLHTPCT1-IMAG0534,WL,Edge,HTP,CT1,2021,3,6,16,Non-Breeding,Single Female,F,0,0,0
3022,20210625-WLHTPCT1-IMAG0616,WL,Edge,HTP,CT1,2021,3,6,25,Non-Breeding,Single Female,F,0,0,0
3030,20210719-WLHTPCT1-IMAG0732,WL,Edge,HTP,CT1,2021,3,7,19,Non-Breeding,Single Female,F,0,0,0
3260,20210731-WLHTPCT2-IMAG0043,WL,Edge,HTP,CT2,2021,3,7,31,Non-Breeding,Single Female,F,0,0,0
3269,20210805-WLHTPCT2-IMAG0078,WL,Edge,HTP,CT2,2021,3,8,5,Non-Breeding,Single Female,F,0,0,0
3270,20210805-WLHTPCT2-IMAG0080,WL,Edge,HTP,CT2,2021,3,8,5,Non-Breeding,Single Female,F,0,0,0
3273,20210807-WLHTPCT2-IMAG0099,WL,Edge,HTP,CT2,2021,3,8,7,Non-Breeding,Single Female,F,0,0,0
